course_duration_weeks,prior_courses_completed,session_duration_minutes,engagement_score,age,videos_watched,total_posts,avg_session_duration,activity_rate,study_consistency,completion_status,gender,region,internet_access_type,education_level,employment_status,device_type,learning_goal,course_category,difficulty_level,assessment_type
4.0,13.0,99.9,13.333333333333334,23.0,26.0,12.0,73.2,199.8,570.96,Ongoing,Female,Region Viii,Broadband,College,Unemployed,Mobile,Personal Interest,IT,Advanced,Quiz
9.0,1.0,261.9125,18.666666666666668,76.0,15.0,14.0,12.9,7071.637500000001,32.25,Ongoing,Non-Binary,Region I,Broadband,College,Unemployed,Mobile,Academic Requirement,Arts,Advanced,Final Exam
20.0,2.0,94.9,10.666666666666666,-4.0,2.0,22.0,176.2,759.2,3347.8,Dropped,Male,Ncr,Mobile,College,Unemployed,Desktop,Career Change,Math,Advanced,Assignment
6.0,14.0,15.1,14.666666666666666,33.0,13.0,19.0,94.9,181.2,768.69,Dropped,Female,Caraga,Broadband,High School,Employed,Desktop,Career Change,Arts,Advanced,Assignment
9.0,13.0,70.8,22.33333333333333,29.0,39.0,9.0,41.1,1345.2,73.98,Ongoing,Male,Region Iii,Broadband,Graduate,Student,Mobile,Personal Interest,Science,Intermediate,Final Exam
16.0,3.0,-19.2,12.666666666666666,22.0,14.0,22.0,138.5,-38.4,2576.1000000000004,Completed,Male,Region Viii,Broadband,Graduate,Employed,Mobile,Career Change,IT,Intermediate,Final Exam
17.0,14.0,108.9,20.666666666666668,50.0,30.0,22.0,116.1,1089.0,2322.0,,Female,Region Vi,Broadband,College,Student,Desktop,Academic Requirement,Business,Intermediate,Quiz
17.0,7.0,261.9125,29.33333333333333,18.0,48.0,13.0,89.0,7071.637500000001,1717.7,Ongoing,Male,Region V,Mobile,Graduate,Employed,Tablet,Skill Upgrade,IT,Intermediate,Assignment
18.0,11.0,66.9,19.33333333333333,29.0,17.0,29.0,127.8,802.8000000000001,843.4799999999999,Ongoing,Female,Region I,Mobile,High School,Employed,Desktop,Academic Requirement,Business,Beginner,Assignment
20.0,2.0,14.2,4.666666666666667,50.0,17.0,-8.0,103.0,71.0,1081.5,Completed,Male,Region Ix,Limited,Graduate,Unemployed,Desktop,Career Change,Math,Beginner,Quiz
10.0,1.0,154.0,11.0,16.0,0.0,13.0,64.5,3080.0,986.85,Completed,Female,Ncr,Limited,High School,Student,Mobile,,IT,Beginner,Assignment
17.0,8.0,130.5,12.666666666666666,47.0,11.0,16.0,68.7,1435.5,425.94000000000005,Dropped,Male,Region Viii,Mobile,Graduate,Student,Desktop,Skill Upgrade,Science,Advanced,Assignment
11.0,4.0,44.4,17.0,43.0,21.0,14.0,121.4,710.4,2075.94,Completed,Female,Region X,Mobile,College,Student,Mobile,Academic Requirement,Arts,Intermediate,Assignment
10.0,5.0,109.0,18.666666666666668,38.0,34.0,15.0,113.6,763.0,1192.8,Completed,Male,Region Vii,Limited,College,Student,Mobile,Career Change,Business,Intermediate,Quiz
12.0,7.0,-34.2,15.333333333333334,49.0,34.0,2.0,11.0,-342.0,101.2,Completed,Female,Region Vi,Broadband,College,Student,Mobile,Personal Interest,IT,Beginner,Quiz
12.0,4.0,94.9,10.333333333333334,53.0,0.0,15.0,99.4,1518.4,725.62,Completed,Female,Barmm,Mobile,College,Employed,Mobile,Personal Interest,Business,Advanced,Final Exam
17.0,0.0,71.9,17.333333333333332,35.5,15.0,28.0,55.9,647.1,967.07,Ongoing,Female,Region Vii,Broadband,College,Student,Tablet,Academic Requirement,IT,Beginner,Final Exam
23.0,13.0,41.7,17.0,20.0,22.0,2.0,80.1,1125.9,1529.91,Completed,Other,Ncr,Limited,College,Employed,Desktop,Academic Requirement,Business,Beginner,Final Exam
16.0,11.0,13.6,13.666666666666666,22.0,2.0,23.0,111.5,217.6,323.35,Completed,Female,Barmm,Limited,Graduate,Unemployed,Laptop,Personal Interest,IT,Advanced,Quiz
14.0,6.0,67.9,37.833333333333336,30.0,38.0,30.0,121.5,3089.4500000000003,1871.1,Ongoing,Female,Ncr,Mobile,College,Student,Laptop,Skill Upgrade,Business,Intermediate,Quiz
16.0,0.0,63.3,28.0,46.0,50.0,12.0,91.6,1392.6,1273.24,Dropped,Female,Region Iv-A,Mobile,College,Unemployed,Laptop,Career Change,IT,Intermediate,Final Exam
11.0,2.0,33.3,21.0,24.0,9.0,30.0,95.8,799.1999999999999,440.68,Dropped,Female,Region I,Broadband,College,Unemployed,Laptop,Skill Upgrade,Arts,Intermediate,Final Exam
6.0,9.0,76.0,19.33333333333333,47.0,42.0,3.0,117.4,988.0,1455.7600000000002,Dropped,Female,Region Vi,Broadband,College,Student,Laptop,Career Change,Arts,Advanced,Final Exam
14.0,7.0,45.2,6.333333333333333,27.0,6.0,0.0,42.4,587.6,-118.71999999999998,Dropped,Female,Caraga,Mobile,College,Employed,Laptop,Career Change,Science,Intermediate,Final Exam
4.0,0.0,102.2,5.0,76.0,9.0,1.0,50.9,511.0,86.53,Dropped,Female,Region Ii,Broadband,Graduate,Student,Laptop,Skill Upgrade,Arts,Intermediate,Quiz
9.0,7.0,147.4,25.0,45.0,31.0,21.0,77.3,3390.2000000000003,904.41,Dropped,Female,Ncr,Mobile,College,Student,Desktop,Skill Upgrade,Math,Beginner,Assignment
10.0,10.0,122.8,21.0,22.0,17.0,17.0,178.1,3561.2,2618.07,Dropped,Female,Metro Manila,Mobile,College,Employed,Laptop,Personal Interest,Science,Beginner,Quiz
6.0,8.0,166.4,23.0,41.0,43.0,15.0,54.7,1830.4,694.6899999999999,Ongoing,Male,Region Iii,Limited,Graduate,Employed,Laptop,Personal Interest,Science,Intermediate,Quiz
9.0,4.0,142.6,10.0,-4.0,1.0,7.0,28.7,3137.2,301.35,Dropped,Male,Region Vi,Mobile,High School,Employed,Laptop,Academic Requirement,Science,Intermediate,Assignment
10.0,14.0,74.3,21.33333333333333,34.0,28.0,24.0,83.8,891.5999999999999,603.36,Completed,Female,Ncr,Limited,Graduate,Unemployed,Mobile,Skill Upgrade,Science,Intermediate,Assignment
20.0,12.0,75.0,18.0,41.0,3.0,25.0,73.6,1950.0,1229.12,Completed,Male,Region I,Mobile,High School,Student,Laptop,Skill Upgrade,IT,Intermediate,Quiz
23.0,15.0,147.5,23.0,17.0,29.0,17.0,268.7875,3392.5,1639.60375,Completed,Male,Region Vii,Mobile,High School,Employed,Laptop,Career Change,Science,Intermediate,Assignment
9.0,3.0,261.9125,19.0,39.0,25.0,15.0,166.4,4452.512500000001,1946.88,Ongoing,Male,Region Xi,Broadband,Graduate,Employed,Mobile,Skill Upgrade,Math,Intermediate,Assignment
4.0,12.0,39.3,3.333333333333333,40.0,4.0,2.0,70.6,157.2,769.54,Completed,Female,Region Iii,Broadband,College,Employed,Mobile,Academic Requirement,Math,Beginner,Assignment
23.0,1.0,27.5,9.0,22.0,6.0,5.0,176.4,440.0,3245.76,Completed,Other,Region I,Mobile,High School,Unemployed,Tablet,Personal Interest,Arts,Intermediate,Quiz
14.0,10.0,61.6,19.33333333333333,45.0,18.0,12.0,139.0,1724.8,2085.0,Completed,Other,Region Xii,Broadband,Graduate,Unemployed,Desktop,Skill Upgrade,IT,Intermediate,Assignment
16.0,4.0,158.2,18.0,76.0,11.0,27.0,48.6,2531.2,607.5,Completed,Female,Region X,Broadband,High School,Employed,Desktop,Skill Upgrade,Arts,Advanced,Assignment
12.0,8.0,170.4,14.333333333333334,27.0,27.0,9.0,75.0,1192.8,810.0,Completed,Female,Region Vii,Limited,Graduate,Employed,Mobile,Academic Requirement,Math,Beginner,Quiz
20.0,12.0,96.9,20.0,34.0,29.0,15.0,171.4,1550.4,857.0,Completed,Female,Region Viii,Mobile,College,Employed,Laptop,Skill Upgrade,IT,Beginner,Final Exam
12.0,6.0,49.9,18.666666666666668,41.0,29.0,10.0,36.4,848.3,589.68,Dropped,Non-Binary,Region Vii,Broadband,College,Student,Desktop,Academic Requirement,IT,Beginner,Quiz
7.0,1.0,94.9,18.0,22.0,36.0,17.0,165.9,94.9,331.8,Dropped,Female,Ncr,Limited,High School,Unemployed,Laptop,Career Change,Arts,Intermediate,Quiz
21.0,4.0,179.8,23.666666666666668,21.0,43.0,22.0,172.8,1078.8000000000002,3335.0400000000004,Dropped,Male,Ncr,Mobile,Graduate,Employed,Mobile,Skill Upgrade,IT,Advanced,Assignment
5.0,1.0,173.5,29.0,55.0,46.0,27.0,122.5,2429.0,2413.25,,Female,Region Xi,Mobile,College,Employed,Tablet,Skill Upgrade,Business,Intermediate,Final Exam
7.0,13.0,151.7,13.0,36.0,6.0,3.0,72.2,4551.0,267.14000000000004,Completed,Male,Region Vi,Broadband,High School,Student,Mobile,Career Change,IT,Beginner,Assignment
15.0,5.0,51.5,16.0,35.5,22.0,10.0,70.4,824.0,2073.28,Ongoing,Male,Region Ix,Limited,College,Student,Tablet,Skill Upgrade,IT,Intermediate,Assignment
21.0,1.0,82.2,18.33333333333333,16.0,32.0,20.0,146.0,246.6,1547.6,Completed,Male,Region Xi,Broadband,High School,Unemployed,Desktop,Skill Upgrade,IT,Intermediate,Assignment
8.0,7.0,35.7,32.0,52.0,43.0,47.0,52.6,214.2,142.02,Ongoing,Male,Ncr,Broadband,Graduate,Unemployed,Mobile,Academic Requirement,Business,Beginner,Quiz
11.0,-9.0,128.3,22.33333333333333,41.0,15.0,28.0,165.1,3079.2000000000003,528.32,Dropped,Male,Region Vii,Limited,College,Employed,Laptop,Personal Interest,IT,Intermediate,Quiz
6.0,14.0,144.3,23.0,19.0,39.0,22.0,77.1,1154.4,1457.1899999999998,Completed,Non-Binary,Car,Broadband,High School,Student,Mobile,Academic Requirement,Business,Intermediate,Quiz
14.0,8.0,139.9,25.83333333333333,53.0,17.0,15.0,11.8,6365.45,123.9,Dropped,Male,Ncr,Mobile,High School,Student,Tablet,Career Change,Science,Intermediate,Quiz
14.0,8.0,95.5,22.666666666666668,34.0,39.0,8.0,134.4,2005.5,1061.76,Dropped,Male,Region V,Broadband,College,Unemployed,Mobile,Skill Upgrade,IT,Beginner,Assignment
12.0,0.0,32.3,20.666666666666668,54.0,33.0,18.0,268.7875,355.29999999999995,4972.56875,Dropped,Male,Region Xi,Broadband,College,Unemployed,Mobile,Career Change,Business,Intermediate,Assignment
14.0,7.0,154.8,21.0,49.0,33.0,15.0,140.1,2322.0,518.37,Ongoing,Male,Region Iv-A,Mobile,High School,Employed,Mobile,Career Change,Arts,Beginner,Quiz
13.0,9.0,177.0,21.0,40.0,32.0,14.0,149.1,3009.0,2161.95,Dropped,Male,Barmm,Limited,College,Student,Laptop,Personal Interest,Science,Intermediate,Quiz
10.0,-9.0,261.9125,25.0,44.0,46.0,15.0,64.5,3666.775000000001,980.4,Dropped,Female,Ncr,Mobile,College,Student,Mobile,Personal Interest,Arts,Beginner,Final Exam
4.0,2.0,29.9,18.666666666666668,50.0,15.0,11.0,122.5,897.0,2315.25,Ongoing,Other,Region X,Mobile,College,Student,Laptop,Personal Interest,Math,Intermediate,Quiz
21.0,11.0,78.2,14.333333333333334,49.0,5.0,27.0,156.7,860.2,1519.9899999999998,Dropped,Female,Ncr,Limited,High School,Student,Laptop,Personal Interest,IT,Intermediate,Quiz
7.0,4.0,76.3,21.33333333333333,18.0,17.0,25.0,56.9,1678.6,278.81,Dropped,Male,Region Xi,Limited,Graduate,Student,Desktop,Academic Requirement,Business,Beginner,Final Exam
9.0,3.0,116.4,12.0,42.0,8.0,13.0,166.7,1746.0,2333.8,Completed,Female,Region Iv-A,Limited,College,Unemployed,Desktop,Personal Interest,Business,Intermediate,Quiz
14.0,9.0,165.1,19.33333333333333,24.0,39.0,2.0,149.4,2806.7,2390.4,Ongoing,Female,Region X,Limited,High School,Employed,Desktop,Personal Interest,Business,Intermediate,Quiz
17.0,7.0,94.9,9.333333333333334,36.0,17.0,3.0,126.1,759.2,2509.39,Completed,Other,Region Xi,Mobile,College,Employed,Desktop,Academic Requirement,Science,Advanced,Assignment
24.0,10.0,57.1,14.333333333333334,39.0,17.0,5.0,35.3,1199.1,345.94,Completed,Other,Metro Manila,Broadband,College,Employed,Laptop,Academic Requirement,IT,Beginner,Quiz
5.0,15.0,45.0,27.0,19.0,28.0,27.0,54.6,1170.0,562.3800000000001,Ongoing,Female,Region Xi,Mobile,High School,Unemployed,Laptop,Career Change,Business,Beginner,Assignment
15.0,14.0,178.7,8.0,42.0,0.0,17.0,117.7,1250.9,1424.17,Ongoing,Other,Ncr,Mobile,College,Student,Tablet,Career Change,IT,Advanced,Final Exam
18.0,-9.0,114.4,19.0,53.0,36.0,17.0,177.1,457.6,1965.81,Ongoing,Female,Region Vii,Broadband,College,Unemployed,Tablet,Academic Requirement,Science,Advanced,Assignment
4.0,9.0,94.9,3.6666666666666665,40.0,5.0,5.0,42.7,94.9,614.8800000000001,Ongoing,Male,Region Xi,Limited,High School,Employed,Laptop,Personal Interest,IT,Intermediate,Final Exam
22.0,3.0,25.4,20.0,47.0,8.0,26.0,150.4,660.4,2541.76,Ongoing,Male,Region Ix,Broadband,High School,Employed,Desktop,Skill Upgrade,IT,Beginner,Quiz
17.0,3.0,114.6,6.333333333333333,27.0,11.0,0.0,163.4,916.8,3104.6,Completed,Female,Region Vii,Mobile,College,Unemployed,Laptop,Career Change,Science,Beginner,Final Exam
7.0,11.0,75.1,23.33333333333333,49.0,41.0,23.0,175.2,450.6,3206.16,Ongoing,Female,Region Iv-A,Mobile,High School,Student,Laptop,Skill Upgrade,IT,Beginner,Quiz
13.0,1.0,17.4,21.666666666666668,35.5,18.0,25.0,268.7875,382.8,3547.995,Dropped,Non-Binary,Ncr,Mobile,College,Employed,Laptop,Academic Requirement,Science,Intermediate,Final Exam
21.0,15.0,29.4,28.0,46.0,44.0,23.0,164.4,499.8,887.7600000000001,Ongoing,Female,Region Vii,Broadband,College,Employed,Mobile,Academic Requirement,Science,Intermediate,Assignment
22.0,6.0,99.9,6.666666666666667,31.0,1.0,9.0,142.0,999.0,4181.9,Completed,Female,Car,Broadband,College,Student,Mobile,Career Change,IT,Intermediate,Assignment
12.0,11.0,53.7,6.833333333333333,35.0,-24.5,15.0,123.5,1611.0,1840.15,Completed,Male,Region Vi,Broadband,Graduate,Employed,Mobile,Skill Upgrade,Business,Intermediate,Final Exam
16.0,12.0,168.0,25.33333333333333,21.0,46.0,5.0,45.8,4200.0,141.98,Ongoing,Female,Region I,Limited,College,Employed,Laptop,Career Change,IT,Intermediate,Final Exam
22.0,4.0,94.9,19.33333333333333,51.0,2.0,30.0,143.3,2467.4,1834.24,Completed,Male,Region Xi,Broadband,College,Student,Desktop,Career Change,IT,Advanced,Quiz
17.0,7.0,104.7,18.666666666666668,53.0,25.0,17.0,32.6,1465.8,459.66,Dropped,Male,Barmm,Mobile,High School,Employed,Mobile,Skill Upgrade,Business,Beginner,Quiz
10.0,15.0,93.7,24.0,29.0,75.5,11.0,56.7,-1358.65,635.04,Completed,Female,Region Vii,Broadband,Undergraduate,Student,Mobile,Career Change,Science,Beginner,Quiz
19.0,14.0,115.9,26.33333333333333,18.0,28.0,29.0,16.0,2549.8,102.4,Dropped,Female,Region Vi,Broadband,Graduate,Student,Laptop,Academic Requirement,IT,Intermediate,Assignment
15.0,15.0,99.0,22.0,38.0,38.0,17.0,60.6,1089.0,90.9,Completed,Male,Region Ii,Mobile,Graduate,Employed,Mobile,Career Change,IT,Beginner,Quiz
5.0,6.0,64.0,36.16666666666666,42.0,35.0,28.0,68.6,2912.0,823.1999999999999,Ongoing,Female,Region Iv-A,Limited,College,Employed,Laptop,Academic Requirement,Business,Advanced,Quiz
23.0,14.0,17.4,17.333333333333332,16.0,25.0,9.0,52.3,313.2,831.5699999999999,Dropped,Male,Ncr,Mobile,Graduate,Student,Mobile,Academic Requirement,Business,Advanced,Assignment
10.0,8.0,62.3,16.666666666666668,24.0,24.0,17.0,98.3,560.6999999999999,1327.05,Completed,Male,Region Vii,Limited,High School,Employed,Laptop,Personal Interest,IT,Intermediate,Final Exam
22.0,15.0,40.5,21.33333333333333,37.0,32.0,6.0,61.8,1053.0,203.94,Completed,Female,Ncr,Broadband,Graduate,Employed,Desktop,Skill Upgrade,IT,Beginner,Assignment
8.0,14.0,27.0,24.0,38.0,39.0,20.0,119.5,351.0,1708.85,Ongoing,Other,Region V,Broadband,High School,Student,Desktop,Academic Requirement,IT,Beginner,Quiz
23.0,0.0,101.0,27.0,40.0,45.0,28.0,127.3,808.0,2495.08,Ongoing,Female,Ncr,Broadband,High School,Student,Mobile,Personal Interest,Science,Beginner,Quiz
6.0,8.0,27.8,23.666666666666668,35.5,46.0,3.0,97.2,611.6,874.8000000000001,Completed,Male,Ncr,Mobile,College,Employed,Laptop,Personal Interest,Business,Advanced,Assignment
12.0,15.0,113.8,12.333333333333334,76.0,1.0,29.0,68.1,796.6,728.6699999999998,Ongoing,Male,Region Xi,Mobile,High School,Employed,Mobile,Academic Requirement,IT,Intermediate,Final Exam
12.0,11.0,20.2,24.33333333333333,18.0,43.0,25.0,160.1,101.0,1152.72,Completed,Female,Region Vi,Broadband,High School,Unemployed,Mobile,Personal Interest,IT,Intermediate,Quiz
5.0,10.0,102.8,-2.5,35.5,-24.5,9.0,83.1,822.4,415.5,Completed,Female,Region V,Broadband,High School,Student,Laptop,Academic Requirement,Business,Intermediate,Assignment
11.0,23.0,167.0,18.0,18.0,1.0,28.0,73.7,4175.0,655.9300000000001,Ongoing,Female,Region Vi,Mobile,College,Employed,Mobile,Skill Upgrade,IT,Advanced,Assignment
22.0,7.0,40.2,16.333333333333332,34.0,25.0,9.0,94.9,603.0,835.1200000000001,Completed,Male,Region Vii,Broadband,College,Employed,Desktop,Career Change,Business,Beginner,Assignment
4.0,3.0,33.5,18.666666666666668,55.0,17.0,15.0,138.1,804.0,2596.28,Ongoing,Female,Ncr,Broadband,College,Unemployed,Desktop,Personal Interest,IT,Intermediate,Quiz
-6.0,0.0,129.1,16.666666666666668,30.0,6.0,18.0,75.2,3356.6,879.84,Dropped,Male,Region Vi,Broadband,College,Student,Laptop,Skill Upgrade,Math,Beginner,Quiz
14.0,0.0,73.4,21.33333333333333,36.0,32.0,27.0,-77.31250000000003,367.0,-201.01250000000007,Completed,Female,Ncr,Mobile,College,Employed,Mobile,Career Change,Science,Intermediate,Assignment
17.0,13.0,94.9,12.0,43.0,10.0,8.0,176.9,1708.2,2158.18,Dropped,Male,Ncr,Limited,High School,Student,Desktop,Personal Interest,Arts,Advanced,Assignment
15.0,9.0,82.0,22.666666666666668,50.0,22.0,30.0,29.3,1312.0,128.92000000000002,Completed,Male,Region Iii,Broadband,Graduate,Employed,Desktop,Career Change,IT,Beginner,Assignment
23.0,5.0,88.4,17.333333333333332,48.0,25.0,21.0,141.6,530.4000000000001,1486.8,Dropped,Other,Ncr,Broadband,College,Student,Laptop,Career Change,Science,Beginner,Assignment
22.0,12.0,121.7,23.666666666666668,29.0,27.0,24.0,133.6,2434.0,2164.32,Dropped,Female,Ncr,Broadband,College,Student,Mobile,Skill Upgrade,Arts,Beginner,Final Exam
-6.0,11.0,59.5,22.0,41.0,36.0,16.0,87.3,833.0,323.01,Dropped,Female,Region Vii,Mobile,College,Student,Laptop,Career Change,IT,Advanced,Final Exam
11.0,7.0,19.9,34.5,43.0,75.5,14.0,12.2,278.6,218.38,Dropped,Male,Region Ix,Limited,High School,Student,Mobile,Academic Requirement,IT,Advanced,Assignment
6.0,6.0,51.7,15.0,54.0,25.0,7.0,45.2,672.1,596.64,Dropped,Female,Ncr,Mobile,College,Employed,Desktop,Skill Upgrade,Business,Intermediate,Assignment
-6.0,0.0,171.1,8.333333333333334,33.0,2.0,11.0,18.8,2053.2,244.4,Ongoing,Female,Region Iii,Mobile,College,Employed,Laptop,Skill Upgrade,Business,Beginner,Quiz
21.0,8.0,94.9,12.333333333333334,19.0,26.0,10.0,-77.31250000000003,94.9,-1206.0750000000005,Completed,Non-Binary,Region Xii,Broadband,College,Student,Desktop,Academic Requirement,Business,Beginner,Quiz
19.0,14.0,-72.1875,13.333333333333334,54.0,3.0,11.0,45.3,-1876.875,240.09,Dropped,Non-Binary,Ncr,Limited,College,Student,Mobile,Personal Interest,Arts,Beginner,Final Exam
22.0,11.0,94.9,29.166666666666668,32.0,18.0,24.0,156.1,4317.95,655.62,Completed,Non-Binary,Region Vi,Broadband,High School,Employed,Mobile,Personal Interest,Math,Intermediate,Final Exam
9.0,8.0,128.9,22.0,44.0,36.0,14.0,170.2,2062.4,1174.38,Dropped,Female,Ncr,Limited,College,Student,Mobile,Career Change,Math,Intermediate,Quiz
11.0,1.0,102.0,16.666666666666668,36.0,12.0,12.0,31.4,2652.0,285.73999999999995,Completed,Male,Ncr,Limited,College,Unemployed,Laptop,,Science,Advanced,Quiz
6.0,2.0,32.4,20.33333333333333,42.0,27.0,10.0,127.2,777.5999999999999,483.36,Completed,Non-Binary,Region Vii,Broadband,College,Unemployed,Tablet,Academic Requirement,Science,Beginner,Quiz
12.0,8.0,87.3,27.666666666666668,27.0,46.0,21.0,94.9,1396.8,1480.44,Dropped,Male,Ncr,Broadband,Graduate,Student,Mobile,Personal Interest,Math,Beginner,Assignment
17.0,7.0,154.8,20.33333333333333,46.0,15.0,30.0,151.3,2476.8,695.98,Ongoing,Non-Binary,Region Xii,Mobile,College,Employed,Laptop,Career Change,Science,Beginner,Assignment
14.0,14.0,94.9,22.0,43.0,34.0,14.0,99.5,1708.2,1751.2,Completed,Male,Ncr,Mobile,Graduate,Employed,Desktop,Skill Upgrade,Business,Intermediate,Quiz
15.0,8.0,28.2,14.0,21.0,3.0,30.0,161.7,253.8,2991.45,Completed,Non-Binary,Region Vi,Limited,High School,Employed,Laptop,Career Change,Arts,Beginner,Quiz
9.0,11.0,153.2,9.333333333333334,47.0,16.0,3.0,99.3,1378.8,417.06,Completed,Male,Region Xii,Limited,College,Student,Mobile,Academic Requirement,Arts,Beginner,Assignment
23.0,12.0,140.1,28.33333333333333,47.0,42.0,15.0,53.3,3922.8,1018.03,Completed,Male,Region Xi,Broadband,High School,Employed,Laptop,Personal Interest,Science,Advanced,Quiz
23.0,11.0,67.1,13.333333333333334,76.0,13.0,15.0,174.4,805.1999999999999,2214.88,Ongoing,Male,Ncr,Broadband,College,Unemployed,Mobile,Academic Requirement,Business,Beginner,Assignment
20.0,4.0,166.3,3.8333333333333335,31.0,-24.5,20.0,168.5,2660.8,589.75,Completed,Male,Region Viii,Limited,Graduate,Employed,Mobile,Career Change,IT,Advanced,Quiz
10.0,11.0,137.7,24.0,19.0,21.0,30.0,94.9,2891.7,123.37,Completed,Male,Ncr,Mobile,College,Student,Laptop,Personal Interest,IT,Beginner,Assignment
23.0,15.0,94.9,25.0,48.0,17.0,30.0,133.2,2657.2000000000003,945.72,Completed,Male,Region Vii,Limited,Graduate,Employed,Laptop,Skill Upgrade,Arts,Advanced,Final Exam
9.0,7.0,94.9,13.666666666666666,48.0,9.0,29.0,138.8,284.70000000000005,707.88,Ongoing,Male,Metro Manila,Limited,College,Employed,Mobile,Skill Upgrade,Math,Beginner,Assignment
9.0,9.0,102.4,20.666666666666668,31.0,22.0,30.0,19.2,1024.0,360.96,Dropped,Other,Region Xi,Limited,Graduate,Employed,Mobile,Skill Upgrade,Science,Intermediate,Quiz
18.0,1.0,114.5,23.666666666666668,35.5,17.0,30.0,159.5,2748.0,2679.6,Dropped,Male,Region Iii,Limited,College,Student,Laptop,Academic Requirement,IT,Intermediate,Assignment
14.0,9.0,11.8,17.666666666666668,21.0,26.0,11.0,124.8,188.8,1235.52,Completed,Female,Region X,Mobile,College,Student,Mobile,Career Change,IT,Advanced,Final Exam
6.0,14.0,145.5,16.666666666666668,45.0,23.0,7.0,105.3,2910.0,1895.4,Ongoing,Male,Region Vii,Broadband,College,Student,Laptop,Academic Requirement,IT,Beginner,Assignment
7.0,8.0,108.7,19.666666666666668,28.0,18.0,25.0,25.2,1739.2,211.68,Ongoing,Male,Region Vii,Broadband,College,Employed,Desktop,Academic Requirement,Arts,Intermediate,Quiz
11.0,11.0,41.9,18.33333333333333,19.0,42.0,4.0,156.7,377.1,2710.91,Completed,Other,Region Xi,Mobile,College,Student,Laptop,Academic Requirement,IT,Intermediate,Assignment
11.0,11.0,159.9,11.0,41.0,13.0,16.0,98.6,639.6,1863.54,Completed,Female,Region Vii,Mobile,Graduate,Employed,Desktop,Academic Requirement,Science,Intermediate,Quiz
14.0,4.0,131.7,8.666666666666666,55.0,1.0,2.0,83.9,3029.1,1568.93,Completed,Female,Caraga,Limited,College,Student,Mobile,Academic Requirement,IT,Beginner,Quiz
19.0,23.0,156.0,10.333333333333334,20.0,6.0,15.0,94.9,1560.0,-811.3950000000001,Completed,Male,Region Vi,Limited,High School,Student,Tablet,Career Change,IT,Intermediate,Quiz
20.0,0.0,12.5,31.33333333333333,52.0,45.0,25.0,168.2,300.0,1429.6999999999998,Dropped,Male,Region Vii,Broadband,College,Unemployed,Laptop,Academic Requirement,Math,Advanced,Final Exam
16.0,11.0,122.6,7.333333333333333,25.0,16.0,0.0,161.0,735.5999999999999,1529.5,Completed,Female,Region Iii,Mobile,College,Employed,Laptop,Academic Requirement,Arts,Beginner,Assignment
18.0,0.0,97.1,19.666666666666668,44.0,21.0,14.0,158.9,2330.4,444.92,Dropped,Male,Region Xi,Broadband,Graduate,Employed,Tablet,Career Change,IT,Intermediate,Quiz
24.0,13.0,108.2,26.666666666666668,39.0,45.0,15.0,176.5,2164.0,3071.1,Completed,Non-Binary,Region Iii,Broadband,College,Student,Desktop,Academic Requirement,Arts,Beginner,Quiz
5.0,13.0,61.3,26.33333333333333,50.0,30.0,20.0,97.3,1777.6999999999998,243.25,Dropped,Male,Region Iv-A,Broadband,High School,Student,Laptop,Skill Upgrade,IT,Intermediate,Quiz
12.0,3.0,157.4,23.0,43.0,41.0,10.0,13.2,2833.2000000000003,175.56,Dropped,Male,Region Xi,Mobile,College,Employed,Laptop,Career Change,Science,Advanced,Assignment
10.0,1.0,126.9,22.33333333333333,54.0,36.0,13.0,24.0,2284.2000000000003,252.0,Completed,Male,Region Vii,Mobile,Graduate,Employed,Mobile,Personal Interest,Math,Intermediate,Assignment
12.0,10.0,179.9,11.0,55.0,7.0,23.0,53.1,539.7,111.51,Completed,Male,Region X,Mobile,Graduate,Employed,Desktop,Personal Interest,IT,Advanced,Final Exam
15.0,4.0,11.3,13.333333333333334,30.0,26.0,4.0,39.4,113.0,413.7,Completed,Other,Region Viii,Mobile,High School,Student,Laptop,Academic Requirement,Arts,Beginner,Assignment
11.0,6.0,53.7,12.0,50.0,7.0,15.0,168.5,751.8000000000001,2460.1,Ongoing,Male,Region Iv-A,Broadband,College,Student,Mobile,Skill Upgrade,IT,Intermediate,Quiz
16.0,6.0,27.9,22.0,42.0,38.0,17.0,10.7,306.9,87.73999999999998,Completed,Male,Region Xii,Broadband,College,Employed,Laptop,Career Change,Business,Beginner,Quiz
11.0,1.0,23.9,10.0,20.0,3.0,18.0,136.1,215.1,2545.07,Ongoing,Female,Region Vii,Mobile,High School,Unemployed,Desktop,Career Change,Science,Intermediate,Final Exam
17.0,14.0,138.1,18.0,40.0,9.0,21.0,66.5,3314.4,1050.7,Dropped,Non-Binary,Region Ix,Limited,College,Employed,Laptop,Academic Requirement,Business,Beginner,Quiz
21.0,5.0,171.7,20.33333333333333,36.0,17.0,28.0,27.4,2747.2,471.28,Dropped,Female,Region V,Limited,High School,Employed,Desktop,Personal Interest,IT,Intermediate,Quiz
7.0,5.0,154.1,22.666666666666668,54.0,41.0,13.0,68.9,2157.4,675.2200000000001,Ongoing,Male,Caraga,Limited,Undergraduate,Student,Tablet,Skill Upgrade,Business,Intermediate,Assignment
